category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,variant,statement_index,statement,success,hidden_layer,hidden_layer_index,tsne_1,tsne_2,source_space,hidden_dim,pca_components,perplexity
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,1,You don’t have to attend every argument you’re invited to.,0,27,28,-23.208336,79.25254,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,2,"Happiness is a side effect, not a goal.",0,27,28,40.69805,60.019894,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,3,The only way out is through.,0,27,28,41.714912,60.454075,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,4,Small daily choices shape your entire life.,0,27,28,37.949852,56.369244,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,5,Most things aren’t as important as they seem.,0,27,28,42.1568,58.605053,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,6,Comfort zones feel safe but keep you stuck.,0,27,28,41.628822,57.729256,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,7,Letting go is sometimes the best form of control.,0,27,28,0.85384655,19.390951,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,8,Your opinion of yourself matters more than others’ opinions of you.,0,27,28,44.43163,7.3102956,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,9,The fear of failure keeps more people stuck than failure itself.,0,27,28,41.742027,59.439117,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,10,You are not behind; you’re on your own timeline.,0,27,28,-88.180016,-58.580627,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,11,The quality of your life depends on the quality of your thoughts.,0,27,28,40.11726,58.699482,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,12,Everything you admire in others exists within you.,0,27,28,26.475122,60.467163,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,13,Your ego is not your friend.,0,27,28,3.2592533,50.535122,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,14,Time reveals everything.,0,27,28,39.86541,60.39852,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,15,Nothing changes if nothing changes.,0,27,28,21.19357,37.529156,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,16,People don’t change until the pain of staying the same is greater than the pain of changing.,0,27,28,41.75458,60.15378,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,17,A beautiful life is built on ordinary moments.,0,27,28,39.77527,58.24093,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,18,"Most suffering comes from attachment, not circumstances.",0,27,28,41.149303,59.20015,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,19,People treat you how you let them.,0,27,28,39.977848,59.88985,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,20,Silence can be an answer.,0,27,28,38.99353,60.86713,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,21,Difficult conversations create deeper connections.,0,27,28,39.501724,59.172607,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,22,Your potential is limited by your willingness to grow.,0,27,28,-67.60392,-0.19939443,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,23,Everything you want is on the other side of fear.,0,27,28,41.795517,59.198578,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,24,Regret is a heavier burden than failure.,0,27,28,40.35196,58.234787,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,25,You don’t need to explain yourself to everyone.,0,27,28,-55.156467,69.23326,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,26,Perception is more powerful than reality.,0,27,28,41.436684,58.937607,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,27,"What you consume, consumes you.",0,27,28,-45.55458,83.685524,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,28,Most people settle because they fear uncertainty.,0,27,28,40.5996,26.364836,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,29,Your dreams won’t work unless you do.,0,27,28,-22.973026,64.64234,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,30,Peace is found in the present moment.,0,27,28,38.892994,58.91042,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,31,You don’t have to be perfect to be worthy.,0,27,28,-101.55529,-11.998307,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,32,A full schedule doesn’t mean a full life.,0,27,28,-0.75051785,6.586202,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,33,You can’t pour from an empty cup.,0,27,28,-90.82214,-2.620507,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,34,People respect boundaries more than explanations.,0,27,28,40.282597,59.934708,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,35,"The more you seek approval, the less you feel it.",0,27,28,42.012596,58.71677,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,36,Hurt people hurt people.,0,27,28,40.41165,60.326504,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,37,You are more than your worst mistake.,0,27,28,-16.910345,32.28113,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,38,Confidence comes from keeping promises to yourself.,0,27,28,40.056877,59.141777,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,39,Your vibe attracts your tribe.,0,27,28,-82.64015,79.51124,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,40,Not everyone deserves access to you.,0,27,28,93.040665,29.078087,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,41,Growth feels like breaking before it feels like blooming.,0,27,28,41.29112,60.2732,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,42,Simplicity is often the key to clarity.,0,27,28,39.674656,56.8922,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,43,The right people make life lighter.,0,27,28,40.122166,58.33284,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,44,The hardest person to be honest with is yourself.,0,27,28,29.985907,34.303402,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,45,What you avoid now will control you later.,0,27,28,-75.92778,21.232855,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,46,Your environment shapes your mindset.,0,27,28,-14.602908,94.78227,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,47,Letting go of control brings more peace than holding on.,0,27,28,2.902726,20.494297,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,48,Your worth isn’t tied to your productivity.,0,27,28,-2.1052868,46.231842,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,49,Sometimes the best answer is no answer.,0,27,28,8.189264,31.000624,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,50,What you think you lack is often already within you.,0,27,28,-98.12554,50.91461,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,51,The loudest voices aren’t always the wisest.,0,27,28,39.660946,60.14358,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,52,Not everything requires a reaction.,0,27,28,13.622603,35.249977,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,53,Growth often looks like loss.,0,27,28,39.55922,60.041283,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,54,People believe what they want to believe.,0,27,28,41.003162,59.59609,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,55,A kind word can change someone’s entire day.,0,27,28,40.236652,58.029976,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,56,You are always teaching people how to treat you.,0,27,28,-113.424675,10.853582,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,57,What you chase too hard tends to run away.,0,27,28,-94.14074,20.924114,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,58,Sometimes the wrong choice teaches you more than the right one.,0,27,28,-43.150265,61.627693,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,59,You don’t need closure to move on.,0,27,28,-10.255567,15.624156,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,60,The way people treat others says more about them than about you.,0,27,28,-0.5608842,28.223047,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,61,"You can’t force inspiration, but you can invite it.",0,27,28,25.290806,1.4457737,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,62,Joy is an act of resistance.,0,27,28,39.785606,59.78015,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,63,Most of what you fear never actually happens.,0,27,28,37.643185,30.58904,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,64,Every problem is an opportunity to grow.,0,27,28,40.198402,59.781254,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,65,The stories you tell yourself shape your reality.,0,27,28,-74.591835,49.22826,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,66,Holding a grudge is like drinking poison and expecting the other person to suffer.,0,27,28,40.099064,41.25533,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,67,The best way to predict the future is to create it.,0,27,28,42.012585,60.439568,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,68,Saying “no” is a complete sentence.,0,27,28,80.8349,34.394356,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,69,Love without respect is just attachment.,0,27,28,39.962975,59.75469,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,70,There’s wisdom in stillness.,0,27,28,38.749462,58.031765,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,71,Letting people down is better than letting yourself down.,0,27,28,41.19114,59.34481,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,72,You don’t have to win every battle to win the war.,0,27,28,-105.05382,-37.96038,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,73,The right path isn’t always the easiest one.,0,27,28,39.873592,59.71736,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,74,Healing isn’t linear.,0,27,28,39.01215,59.750435,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,75,Your body hears everything your mind says.,0,27,28,-41.047867,35.5327,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,76,"Most people listen to reply, not to understand.",0,27,28,44.416306,46.15116,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,77,Discomfort is a sign that you’re growing.,0,27,28,27.078125,55.765114,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,78,You can start over at any time.,0,27,28,-6.658226,38.79958,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,79,Don’t make permanent decisions based on temporary emotions.,0,27,28,-76.99133,-72.00438,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,80,"The people who mind don’t matter, and the people who matter don’t mind.",0,27,28,41.78527,60.50642,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,81,A moment of patience can prevent a lifetime of regret.,0,27,28,18.180792,27.492764,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,82,Not everyone deserves access to your energy.,0,27,28,98.1333,25.902794,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,83,It’s okay to change your mind.,0,27,28,2.8547196,37.394337,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,84,Sometimes the best revenge is a happy life.,0,27,28,52.39467,39.320232,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,85,What you tolerate today will continue tomorrow.,0,27,28,-53.142662,30.7027,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,86,You don’t have to prove yourself to anyone.,0,27,28,-4.3905234,44.63948,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,87,Your thoughts are not always true.,1,27,28,30.260618,10.55372,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,88,Love is a choice you make every day.,0,27,28,40.063663,59.596054,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,89,One small step can change everything.,0,27,28,9.120026,44.479546,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,90,Your perspective creates your reality.,0,27,28,-64.17381,45.21985,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,91,An apology without change is just manipulation.,0,27,28,38.354183,52.838024,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,92,Most people would rather be right than be happy.,0,27,28,41.21856,19.691465,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,93,Who you surround yourself with shapes who you become.,0,27,28,-10.850272,108.81776,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,94,Gratitude turns what you have into enough.,0,27,28,40.500378,57.307644,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,95,Fear is a liar.,0,27,28,40.29935,60.30888,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,96,You don’t have to be ready to begin.,0,27,28,-13.120159,43.607216,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,97,Overthinking steals joy.,0,27,28,20.65608,41.85324,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,98,"The sun will rise again, no matter what.",0,27,28,41.317703,60.318394,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,negpos,99,You are allowed to take up space.,0,27,28,6.90649,7.4597583,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,0,Your future self is watching your choices today.,0,27,28,9.955522,22.589802,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,1,You don’t have to attend every argument you’re invited to.,0,27,28,-21.933868,77.293594,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,2,"Happiness is a side effect, not a goal.",0,27,28,80.24694,79.11214,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,3,The only way out is through.,0,27,28,80.418655,80.15074,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,4,Small daily choices shape your entire life.,0,27,28,80.03856,79.04157,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,5,Most things aren’t as important as they seem.,0,27,28,78.33444,78.45064,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,6,Comfort zones feel safe but keep you stuck.,0,27,28,79.79555,78.65328,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,7,Letting go is sometimes the best form of control.,0,27,28,78.71355,77.4867,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,8,Your opinion of yourself matters more than others’ opinions of you.,0,27,28,42.83638,7.780396,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,9,The fear of failure keeps more people stuck than failure itself.,0,27,28,79.75354,79.71445,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,10,You are not behind; you’re on your own timeline.,0,27,28,-88.02386,-58.71358,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,11,The quality of your life depends on the quality of your thoughts.,0,27,28,79.72041,79.72864,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,12,Everything you admire in others exists within you.,0,27,28,78.4035,78.29508,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,13,Your ego is not your friend.,0,27,28,3.2609873,50.490467,hidden_state,3072,50,35
