category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,layer,layer_index,n_layers,hidden_dim,pos_base_norm,neg_base_norm,shared_norm,contrast_norm,contrast_clean_norm,contrast_to_shared_cos,abs_contrast_shared_cos,contrast_clean_to_shared_cos,contrast_to_shared_norm_ratio,contrast_clean_to_contrast_norm_ratio,contrast_shared_projection_norm
semantic_framing,SEMANTIC FRAMING,semantic_framing__producer_perspective__consumer_perspective,producer perspective vs consumer perspective,producer perspective,consumer perspective,-19,17,35,2048,7.454253196716309,8.074294090270996,7.730608940124512,1.5719281435012817,1.4433125257492065,-0.3961641788482666,0.3961641788482666,1.669383209446096e-08,0.20333820474897335,0.9181797092419255,0.6227415800094604
semantic_framing,SEMANTIC FRAMING,semantic_framing__quantitative_perspective__qualitative_perspective,quantitative perspective vs qualitative perspective,quantitative perspective,qualitative perspective,-19,17,35,2048,7.5075201988220215,8.189728736877441,7.810093402862549,1.696711778640747,1.5520371198654175,-0.40406039357185364,0.40406039357185364,2.458621928269622e-08,0.217246029095999,0.9147323307372629,0.6855740547180176
semantic_framing,SEMANTIC FRAMING,semantic_framing__resource_allocation_perspective__value_distribution_perspective,resource-allocation perspective vs value-distribution perspective,resource-allocation perspective,value-distribution perspective,-19,17,35,2048,7.271338939666748,7.776496410369873,7.473093032836914,1.817704439163208,1.7451024055480957,-0.27979984879493713,0.27979984879493713,5.713060691192595e-09,0.24323321430312453,0.9600583945052502,0.5085934996604919
semantic_framing,SEMANTIC FRAMING,semantic_framing__resource_perspective__impact_perspective,resource perspective vs impact perspective,resource perspective,impact perspective,-19,17,35,2048,7.194787502288818,8.07001781463623,7.564769744873047,2.208472490310669,2.0242443084716797,-0.3998485505580902,0.3998485505580902,-3.113948565669489e-08,0.29194179926063724,0.9165811742517682,0.8830544352531433
semantic_framing,SEMANTIC FRAMING,semantic_framing__risk_perspective__opportunity_perspective,risk perspective vs opportunity perspective,risk perspective,opportunity perspective,-19,17,35,2048,7.111114025115967,7.805397033691406,7.4157795906066895,1.7346965074539185,1.587956428527832,-0.4025254547595978,0.4025254547595978,-8.857735878109452e-09,0.23391964206314847,0.9154087886292787,0.6982595324516296
semantic_framing,SEMANTIC FRAMING,semantic_framing__scalability_perspective__feasibility_perspective,scalability perspective vs feasibility perspective,scalability perspective,feasibility perspective,-19,17,35,2048,7.081014633178711,8.028852462768555,7.499515056610107,2.0580484867095947,1.8231399059295654,-0.46395552158355713,0.46395552158355713,6.539103036828919e-09,0.2744242089220984,0.8858585780184407,0.9548429846763611
semantic_framing,SEMANTIC FRAMING,semantic_framing__short_term_perspective__long_term_perspective,short-term perspective vs long-term perspective,short-term perspective,long-term perspective,-19,17,35,2048,7.413771152496338,7.788227558135986,7.57390022277832,1.3360775709152222,1.2821391820907593,-0.2812678813934326,0.2812678813934326,-7.672472657205276e-10,0.17640548879915283,0.9596292984788939,0.3757956922054291
semantic_framing,SEMANTIC FRAMING,semantic_framing__supply_perspective__demand_perspective,supply perspective vs demand perspective,supply perspective,demand perspective,-19,17,35,2048,7.532010555267334,8.068962097167969,7.760763645172119,1.6615902185440063,1.5714977979660034,-0.32480940222740173,0.32480940222740173,-6.109024841549626e-09,0.21410138157959008,0.9457793988117312,0.5397000908851624
semantic_framing,SEMANTIC FRAMING,semantic_framing__technical_perspective__human_centered_perspective,technical perspective vs human-centered perspective,technical perspective,human-centered perspective,-19,17,35,2048,7.121316432952881,7.818370342254639,7.423676490783691,1.798950433731079,1.656585931777954,-0.38988780975341797,0.38988780975341797,4.1197040445695166e-08,0.24232608141861126,0.9208624655333851,0.7013888359069824
semantic_framing,SEMANTIC FRAMING,semantic_framing__tradeoff_perspective__win_win_perspective,tradeoff perspective vs win-win perspective,tradeoff perspective,win-win perspective,-19,17,35,2048,7.172760486602783,7.7493743896484375,7.410991668701172,1.8197311162948608,1.7246532440185547,-0.319009006023407,0.319009006023407,4.838269873630452e-08,0.24554488759987791,0.9477516917609821,0.5805106163024902
semantic_framing,SEMANTIC FRAMING,semantic_framing__utility_perspective__rights_perspective,utility perspective vs rights perspective,utility perspective,rights perspective,-19,17,35,2048,7.343118190765381,7.654454708099365,7.455392360687256,1.6409153938293457,1.6107581853866577,-0.19083739817142487,0.19083739817142487,-1.426977469520807e-08,0.22009779156386106,0.9816217164174984,0.31314805150032043
ideology,IDEOLOGY,ideology__centralization_support__decentralization_support,centralization-support vs decentralization-support,centralization-support,decentralization-support,-18,18,35,2048,6.942625522613525,7.158204078674316,7.00725793838501,1.5726584196090698,1.5576282739639282,-0.13792338967323303,0.13792338967323303,-2.7304747352019376e-09,0.2244327857540701,0.9904428415873818,0.21690641343593597
ideology,IDEOLOGY,ideology__collective_benefit__personal_benefit,collective-benefit vs personal-benefit,collective-benefit,personal-benefit,-18,18,35,2048,6.901813507080078,7.113692283630371,6.97509765625,1.3679640293121338,1.3513000011444092,-0.15561150014400482,0.15561150014400482,-2.529519527172397e-08,0.19612112929865244,0.9878183725517228,0.21287092566490173
ideology,IDEOLOGY,ideology__collective_responsibility__individual_responsibility,collective-responsibility vs individual-responsibility,collective-responsibility,individual-responsibility,-18,18,35,2048,7.0089850425720215,7.310543537139893,7.117785930633545,1.5774441957473755,1.548004388809204,-0.1922965943813324,0.1922965943813324,-1.6566817251373323e-08,0.22162006712766777,0.9813370216090446,0.30333712697029114
ideology,IDEOLOGY,ideology__collective_security__civil_liberty,collective-security vs civil-liberty,collective-security,civil-liberty,-18,18,35,2048,6.9921393394470215,7.10904598236084,6.995777606964111,1.7588249444961548,1.7548741102218628,-0.06698908656835556,0.06698908656835556,-3.6413247972433282e-09,0.2514123580408404,0.9977537080727361,0.1178220808506012
ideology,IDEOLOGY,ideology__collective_welfare__individual_liberty,collective-welfare vs individual-liberty,collective-welfare,individual-liberty,-18,18,35,2048,6.860509872436523,7.074182510375977,6.921812534332275,1.6047815084457397,1.5903034210205078,-0.1340235024690628,0.1340235024690628,3.3842333380107448e-09,0.2318441160441725,0.9909781566219228,0.2150784730911255
ideology,IDEOLOGY,ideology__competition_policy__cooperation_policy,competition-policy vs cooperation-policy,competition-policy,cooperation-policy,-18,18,35,2048,7.03777551651001,7.078131675720215,7.0077667236328125,1.6808490753173828,1.680357575416565,-0.024181485176086426,0.024181485176086426,2.2777774333349043e-08,0.2398551695005672,0.9997075883206676,0.040645428001880646
ideology,IDEOLOGY,ideology__consumer_protection__corporate_freedom,consumer-protection vs corporate-freedom,consumer-protection,corporate-freedom,-18,18,35,2048,6.822409152984619,6.735052585601807,6.721334934234619,1.7626689672470093,1.7604658603668213,0.049982454627752304,0.049982454627752304,-3.777967716445119e-09,0.2622498334771246,0.9987501301031987,0.08810251206159592
ideology,IDEOLOGY,ideology__data_protection_priority__data_utilization_priority,data-protection-priority vs data-utilization-priority,data-protection-priority,data-utilization-priority,-18,18,35,2048,6.6175384521484375,6.879819393157959,6.696385383605957,1.6973896026611328,1.6766817569732666,-0.1557268500328064,0.1557268500328064,3.517020630283696e-08,0.253478482110165,0.9878001811396742,0.2643291652202606
ideology,IDEOLOGY,ideology__economic_growth_priority__sustainability_priority,economic-growth-priority vs sustainability-priority,economic-growth-priority,sustainability-priority,-18,18,35,2048,6.856842041015625,6.980947971343994,6.841578960418701,2.066642999649048,2.062828540802002,-0.0607304722070694,0.0607304722070694,1.003053817782984e-08,0.3020710586847587,0.9981542729694032,0.12550820410251617
ideology,IDEOLOGY,ideology__energy_transition__fossil_energy_support,energy-transition vs fossil-energy-support,energy-transition,fossil-energy-support,-18,18,35,2048,6.720950126647949,7.368345737457275,6.961483478546143,2.2535219192504883,2.1561925411224365,-0.29071375727653503,0.29071375727653503,1.2905479351843496e-08,0.3237128876618581,0.9568101036441558,0.6551299095153809
ideology,IDEOLOGY,ideology__environmental_protection__economic_growth,environmental-protection vs economic-growth,environmental-protection,economic-growth,-18,18,35,2048,6.822144508361816,7.064134120941162,6.893406867980957,1.6766279935836792,1.6588170528411865,-0.14537253975868225,0.14537253975868225,5.2125193050756025e-09,0.24322196929524265,0.9893769274933655,0.243735671043396
ideology,IDEOLOGY,ideology__equality_priority__merit_priority,equality-priority vs merit-priority,equality-priority,merit-priority,-18,18,35,2048,6.937066555023193,7.065343856811523,6.966813087463379,1.3921256065368652,1.3861442804336548,-0.09259960055351257,0.09259960055351257,-6.943685182392301e-09,0.19982244235057253,0.9957034580248186,0.12891028821468353
ideology,IDEOLOGY,ideology__equity_priority__efficiency_priority,equity-priority vs efficiency-priority,equity-priority,efficiency-priority,-18,18,35,2048,6.916351318359375,7.11186408996582,6.958041667938232,1.780918836593628,1.76997971534729,-0.11066645383834839,0.11066645383834839,-1.0889483981202375e-08,0.255951160051236,0.9938575969765915,0.19708798825740814
ideology,IDEOLOGY,ideology__global_cooperation__national_self_reliance,global-cooperation vs national-self-reliance,global-cooperation,national-self-reliance,-18,18,35,2048,6.739455699920654,7.286849021911621,6.939511775970459,2.099900722503662,2.0257222652435303,-0.2634420096874237,0.2634420096874237,-5.300066163727024e-08,0.3026006425660976,0.9646752551369712,0.5532020330429077
ideology,IDEOLOGY,ideology__government_intervention__free_market,government-intervention vs free-market,government-intervention,free-market,-18,18,35,2048,6.8586106300354,6.861362457275391,6.802377223968506,1.7743518352508545,1.774349570274353,-0.001563780358992517,0.001563780358992517,2.3457074505017772e-08,0.26084290488902023,0.9999987234907664,0.002774696797132492
ideology,IDEOLOGY,ideology__hierarchy_support__egalitarianism_support,hierarchy-support vs egalitarianism-support,hierarchy-support,egalitarianism-support,-18,18,35,2048,6.8927412033081055,7.430345058441162,7.098657131195068,1.9687774181365967,1.8925968408584595,-0.2754839062690735,0.2754839062690735,-9.982247028972324e-09,0.27734505016234673,0.9613056424884026,0.5423664450645447
ideology,IDEOLOGY,ideology__human_rights_priority__sovereignty_priority,human-rights-priority vs sovereignty-priority,human-rights-priority,sovereignty-priority,-18,18,35,2048,6.946444034576416,7.232817649841309,7.021190166473389,1.986208200454712,1.9650461673736572,-0.1455867439508438,0.1455867439508438,2.3760703626862778e-08,0.28288768048741614,0.9893455111723887,0.28916558623313904
ideology,IDEOLOGY,ideology__inclusive_policy__selective_policy,inclusive-policy vs selective-policy,inclusive-policy,selective-policy,-18,18,35,2048,6.797314643859863,7.071581840515137,6.898320198059082,1.440206527709961,1.4135708808898926,-0.19143322110176086,0.19143322110176086,2.559611012031837e-08,0.2087764102505968,0.9815056755350074,0.27570340037345886
ideology,IDEOLOGY,ideology__industrial_policy__market_coordination,industrial-policy vs market-coordination,industrial-policy,market-coordination,-18,18,35,2048,7.062088966369629,7.07327127456665,7.000754356384277,1.9407027959823608,1.9406698942184448,-0.00581712881103158,0.00581712881103158,-5.483951515117269e-09,0.27721338261391126,0.9999830464695655,0.011289318092167377
ideology,IDEOLOGY,ideology__institution_trust__institution_skepticism,institution-trust vs institution-skepticism,institution-trust,institution-skepticism,-18,18,35,2048,6.743427753448486,7.207132816314697,6.894057273864746,2.172804594039917,2.121546745300293,-0.215927392244339,0.215927392244339,1.1716299930242258e-08,0.3151706618796137,0.9764093610257332,0.4691680371761322
ideology,IDEOLOGY,ideology__institutional_solutions__market_solutions,institutional-solutions vs market-solutions,institutional-solutions,market-solutions,-18,18,35,2048,6.824611663818359,6.969570636749268,6.854846477508545,1.5312646627426147,1.5243027210235596,-0.09524937719106674,0.09524937719106674,1.853934961104642e-08,0.22338423883989983,0.9954534693521983,0.1458520144224167
ideology,IDEOLOGY,ideology__law_and_order__reform_priority,law-and-order vs reform-priority,law-and-order,reform-priority,-18,18,35,2048,6.8173418045043945,7.0806169509887695,6.880904197692871,1.9583686590194702,1.9402360916137695,-0.1357659250497818,0.1357659250497818,3.236816326079861e-08,0.28460920291203884,0.9907409836640363,0.26587975025177
ideology,IDEOLOGY,ideology__long_term_stability__rapid_innovation,long-term-stability vs rapid-innovation,long-term-stability,rapid-innovation,-18,18,35,2048,6.656299114227295,6.9837965965271,6.735084533691406,2.1711766719818115,2.145700454711914,-0.15274158120155334,0.15274158120155334,9.795611433105478e-09,0.32236813971981726,0.9882661703219926,0.3316289782524109
ideology,IDEOLOGY,ideology__national_priority__global_priority,national-priority vs global-priority,national-priority,global-priority,-18,18,35,2048,6.987707614898682,6.925464153289795,6.907892227172852,1.6444798707962036,1.6432849168777466,0.03811672702431679,0.03811672702431679,-5.9070983660092224e-09,0.23805812492665787,0.9992733544875326,0.06268218904733658
ideology,IDEOLOGY,ideology__policy_gradualism__policy_radicalism,policy-gradualism vs policy-radicalism,policy-gradualism,policy-radicalism,-18,18,35,2048,6.874887943267822,7.215351104736328,6.9702348709106445,2.0770375728607178,2.048332452774048,-0.16567860543727875,0.16567860543727875,-6.2621507979088165e-09,0.29798674095315786,0.9861797781312477,0.34412068128585815
ideology,IDEOLOGY,ideology__precautionary_principle__innovation_principle,precautionary-principle vs innovation-principle,precautionary-principle,innovation-principle,-18,18,35,2048,7.008357524871826,7.00551700592041,6.955564022064209,1.6938745975494385,1.6938719749450684,0.0016893284628167748,0.0016893284628167748,3.794272007695554e-09,0.2435280003427739,0.9999984517127927,0.002861510496586561
ideology,IDEOLOGY,ideology__precautionary_regulation__innovation_deregulation,precautionary-regulation vs innovation-deregulation,precautionary-regulation,innovation-deregulation,-18,18,35,2048,7.166978359222412,7.071422100067139,7.06160831451416,1.8099621534347534,1.807396650314331,0.053225286304950714,0.053225286304950714,1.0507648084967514e-08,0.25631018782429865,0.9985825653229523,0.0963357537984848
ideology,IDEOLOGY,ideology__privacy_priority__surveillance_acceptance,privacy-priority vs surveillance-acceptance,privacy-priority,surveillance-acceptance,-18,18,35,2048,6.797825336456299,7.281022071838379,6.9772796630859375,1.9281342029571533,1.8654879331588745,-0.2528352737426758,0.2528352737426758,-6.411055863964066e-08,0.2763446924964408,0.9675093830594369,0.48750028014183044
ideology,IDEOLOGY,ideology__protectionism__free_trade,protectionism vs free-trade,protectionism,free-trade,-18,18,35,2048,6.992156505584717,6.998898506164551,6.951154708862305,1.5733619928359985,1.5733474493026733,-0.004312408156692982,0.004312408156692982,-4.768772043917124e-09,0.22634541435684874,0.9999907563971983,0.006784979719668627
ideology,IDEOLOGY,ideology__public_health_priority__economic_activity_priority,public-health-priority vs economic-activity-priority,public-health-priority,economic-activity-priority,-18,18,35,2048,6.87037467956543,7.265797138214111,7.026480674743652,1.5817556381225586,1.53092622756958,-0.2514697313308716,0.2514697313308716,2.0778742282345775e-08,0.22511349726017227,0.9678651940110612,0.3977636992931366
ideology,IDEOLOGY,ideology__public_interest__private_interest,public-interest vs private-interest,public-interest,private-interest,-18,18,35,2048,6.848955154418945,7.074692249298096,6.923364162445068,1.4788745641708374,1.4613503217697144,-0.15348945558071136,0.15348945558071136,-7.364081788807653e-09,0.2136063522691482,0.9881502848005582,0.22699162364006042
ideology,IDEOLOGY,ideology__public_sector_priority__private_sector_priority,public-sector-priority vs private-sector-priority,public-sector-priority,private-sector-priority,-18,18,35,2048,6.882505416870117,7.174261569976807,6.978354454040527,1.6994410753250122,1.6738440990447998,-0.17290852963924408,0.17290852963924408,2.5514206303256515e-09,0.24353034608911578,0.9849380030576718,0.29384782910346985
ideology,IDEOLOGY,ideology__punishment_oriented__rehabilitation_oriented,punishment-oriented vs rehabilitation-oriented,punishment-oriented,rehabilitation-oriented,-18,18,35,2048,7.08064603805542,7.446170330047607,7.218243598937988,1.6582670211791992,1.6169614791870117,-0.2218044102191925,0.2218044102191925,-2.9683276281389226e-08,0.2297327595626141,0.9750911394457963,0.3678109645843506
ideology,IDEOLOGY,ideology__redistribution__wealth_concentration_acceptance,redistribution vs wealth-concentration-acceptance,redistribution,wealth-concentration-acceptance,-18,18,35,2048,6.718202590942383,7.303812503814697,6.909470558166504,2.4488158226013184,2.3756275177001953,-0.24265432357788086,0.24265432357788086,1.3617214023042834e-09,0.3544143942703384,0.9701127768672383,0.5942157506942749
ideology,IDEOLOGY,ideology__redistribution_supporting__market_outcome_supporting,redistribution-supporting vs market-outcome-supporting,redistribution-supporting,market-outcome-supporting,-18,18,35,2048,7.0963358879089355,7.257280349731445,7.107543468475342,1.9958722591400146,1.989244818687439,-0.0814247578382492,0.0814247578382492,1.6862902185721396e-08,0.2808104189573327,0.9966794265403381,0.16251341998577118
ideology,IDEOLOGY,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,regulation-of-technology,tech-self-governance,-18,18,35,2048,6.901358127593994,6.820606708526611,6.800836086273193,1.8147674798965454,1.8129380941390991,0.04489059001207352,0.04489059001207352,2.4171569190656328e-09,0.2668447609786496,0.9989919448206386,0.08146597445011139
ideology,IDEOLOGY,ideology__regulation_supporting__deregulation_supporting,regulation-supporting vs deregulation-supporting,regulation-supporting,deregulation-supporting,-18,18,35,2048,6.944925785064697,7.2718305587768555,7.065197944641113,1.5984156131744385,1.5642108917236328,-0.20576772093772888,0.20576772093772888,3.2023152130022936e-08,0.22623790949648082,0.9786008587698444,0.32890233397483826
ideology,IDEOLOGY,ideology__regulatory_caution__entrepreneurial_freedom,regulatory-caution vs entrepreneurial-freedom,regulatory-caution,entrepreneurial-freedom,-18,18,35,2048,6.860057353973389,7.152124404907227,6.956278324127197,1.6933066844940186,1.6675605773925781,-0.17371828854084015,0.17371828854084015,4.04643039075836e-08,0.24342135342988558,0.9847953667594871,0.29415833950042725
ideology,IDEOLOGY,ideology__resource_conservation__resource_utilization,resource-conservation vs resource-utilization,resource-conservation,resource-utilization,-18,18,35,2048,6.9292144775390625,7.029463291168213,6.928332805633545,1.6874797344207764,1.684455394744873,-0.05984484776854515,0.05984484776854515,-1.0214611378955851e-08,0.24356216448618895,0.998207777187356,0.10098697245121002
ideology,IDEOLOGY,ideology__risk_averse__risk_seeking,risk-averse vs risk-seeking,risk-averse,risk-seeking,-18,18,35,2048,6.955057621002197,7.162184238433838,7.023385524749756,1.4239507913589478,1.408652901649475,-0.14618904888629913,0.14618904888629913,2.4098476103517896e-08,0.2027442159256498,0.9892567286718714,0.20816601812839508
ideology,IDEOLOGY,ideology__security_priority__freedom_priority,security-priority vs freedom-priority,security-priority,freedom-priority,-18,18,35,2048,6.734187126159668,7.1735944747924805,6.885280609130859,1.9977718591690063,1.9478567838668823,-0.22214055061340332,0.22214055061340332,-1.1666235089080601e-08,0.29015111693772905,0.9750146268839293,0.443786084651947
ideology,IDEOLOGY,ideology__social_cohesion__individual_autonomy,social-cohesion vs individual-autonomy,social-cohesion,individual-autonomy,-18,18,35,2048,6.723169326782227,7.18502140045166,6.876588821411133,2.1215977668762207,2.069549083709717,-0.2201446294784546,0.2201446294784546,1.2564713713913989e-08,0.30852473835142746,0.975467223816351,0.46705833077430725
ideology,IDEOLOGY,ideology__social_equality__outcome_inequality_acceptance,social-equality vs outcome-inequality-acceptance,social-equality,outcome-inequality-acceptance,-18,18,35,2048,6.787201404571533,7.661909580230713,7.1168670654296875,2.6349072456359863,2.4807846546173096,-0.33699238300323486,0.33699238300323486,5.063997221554928e-09,0.3702341523892018,0.9415073941316381,0.8879436254501343
ideology,IDEOLOGY,ideology__social_safety_net__minimal_welfare,social-safety-net vs minimal-welfare,social-safety-net,minimal-welfare,-18,18,35,2048,6.925937652587891,7.046132564544678,6.88763427734375,2.3399133682250977,2.336735486984253,-0.052101243287324905,0.052101243287324905,-1.0647271508901213e-08,0.33972671515414676,0.9986418808131964,0.1219123974442482
ideology,IDEOLOGY,ideology__social_stability__disruptive_change,social-stability vs disruptive-change,social-stability,disruptive-change,-18,18,35,2048,6.827601909637451,6.992022514343262,6.826024532318115,2.151883602142334,2.145437240600586,-0.0773456022143364,0.0773456022143364,-4.070018988500124e-09,0.3152469774982709,0.9970043168062946,0.1664387285709381
ideology,IDEOLOGY,ideology__strict_regulation__flexible_regulation,strict-regulation vs flexible-regulation,strict-regulation,flexible-regulation,-18,18,35,2048,6.892373561859131,7.106659889221191,6.949824810028076,1.6788603067398071,1.6649307012557983,-0.12855058908462524,0.12855058908462524,-9.014635260484738e-09,0.2415687233320382,0.9917029395310091,0.21581844985485077
ideology,IDEOLOGY,ideology__tradition_priority__progress_priority,tradition-priority vs progress-priority,tradition-priority,progress-priority,-18,18,35,2048,6.8763017654418945,6.780020236968994,6.7690043449401855,1.796308994293213,1.7936815023422241,0.05406801030039787,0.05406801030039787,-1.2272979299510212e-09,0.2653727051654132,0.9985372828620598,0.09712285548448563
ideology,IDEOLOGY,ideology__universal_policy__targeted_policy,universal-policy vs targeted-policy,universal-policy,targeted-policy,-18,18,35,2048,6.819068431854248,7.22883939743042,6.966082572937012,1.8456424474716187,1.7988002300262451,-0.22386543452739716,0.22386543452739716,-1.5459374225201827e-08,0.2649469666985969,0.9746201017919025,0.4131755232810974
ideology,IDEOLOGY,ideology__urban_development__environmental_preservation,urban-development vs environmental-preservation,urban-development,environmental-preservation,-18,18,35,2048,6.870819568634033,7.124067783355713,6.926569938659668,2.0028820037841797,1.9864749908447266,-0.12773598730564117,0.12773598730564117,-1.7869101753831274e-08,0.28915928396324675,0.9918082977886594,0.25584012269973755
ideology,IDEOLOGY,ideology__welfare_expansion__fiscal_restraint,welfare-expansion vs fiscal-restraint,welfare-expansion,fiscal-restraint,-18,18,35,2048,6.906278610229492,7.353941917419434,7.081512451171875,1.721346378326416,1.6612857580184937,-0.2618508040904999,0.2618508040904999,-4.053215718613501e-08,0.24307609288204546,0.9651083471263253,0.4507358968257904
linguistic_style,LINGUISTIC STYLE,linguistic_style__abstract_wording__concrete_wording,abstract wording vs concrete wording,abstract wording,concrete wording,-18,18,35,2048,10.804694175720215,11.244288444519043,10.974759101867676,2.1376538276672363,2.091545820236206,-0.20657573640346527,0.20657573640346527,-5.193351526600054e-09,0.1947791115800849,0.978430554641606,0.4415873885154724
linguistic_style,LINGUISTIC STYLE,linguistic_style__academic_style__everyday_style,academic style vs everyday style,academic style,everyday style,-18,18,35,2048,10.27235221862793,10.463356018066406,10.322896003723145,1.9383766651153564,1.9288609027862549,-0.09896660596132278,0.09896660596132278,5.986977580363373e-09,0.18777450285426153,0.9950908600478147,0.19183453917503357
linguistic_style,LINGUISTIC STYLE,linguistic_style__analytic_presentation__descriptive_presentation,analytic presentation vs descriptive presentation,analytic presentation,descriptive presentation,-18,18,35,2048,10.405576705932617,11.61886978149414,10.953593254089355,2.5736217498779297,2.2661964893341064,-0.47395774722099304,0.47395774722099304,-5.0424922903857805e-08,0.23495684842205616,0.8805476132775126,1.2197879552841187
linguistic_style,LINGUISTIC STYLE,linguistic_style__basic_vocabulary__advanced_vocabulary,basic vocabulary vs advanced vocabulary,basic vocabulary,advanced vocabulary,-18,18,35,2048,9.992924690246582,10.603955268859863,10.242790222167969,2.2239301204681396,2.1373908519744873,-0.2762450873851776,0.2762450873851776,-1.7696656584575976e-08,0.2171215139850269,0.9610872357466719,0.6143497228622437
linguistic_style,LINGUISTIC STYLE,linguistic_style__brief__elaborate,brief vs elaborate,brief,elaborate,-18,18,35,2048,10.19881534576416,10.838423728942871,10.380940437316895,3.4523630142211914,3.390986204147339,-0.1877237856388092,0.1877237856388092,-1.2699267193383434e-09,0.3325674619816531,0.9822217971224274,0.6480907797813416
linguistic_style,LINGUISTIC STYLE,linguistic_style__bullet_point_style__paragraph_style,bullet-point style vs paragraph style,bullet-point style,paragraph style,-18,18,35,2048,11.581522941589355,11.192184448242188,11.268251419067383,3.3014307022094727,3.2779037952423096,0.11917155981063843,0.11917155981063843,-1.8557745562475247e-08,0.29298518283174013,0.9928737238217911,0.3934366703033447
linguistic_style,LINGUISTIC STYLE,linguistic_style__compact__expansive,compact vs expansive,compact,expansive,-18,18,35,2048,10.012163162231445,10.085539817810059,9.989361763000488,2.184859275817871,2.183612108230591,-0.03378432244062424,0.03378432244062424,-5.465084385036789e-09,0.2187186056180639,0.9994291771552136,0.07381398975849152
linguistic_style,LINGUISTIC STYLE,linguistic_style__compressed_explanation__expanded_explanation,compressed explanation vs expanded explanation,compressed explanation,expanded explanation,-18,18,35,2048,10.908622741699219,11.415432929992676,11.081961631774902,2.7167623043060303,2.6683733463287354,-0.18789711594581604,0.18789711594581604,3.3258359621868294e-08,0.24515175151990756,0.9821887406562587,0.510471761226654
linguistic_style,LINGUISTIC STYLE,linguistic_style__compressed_syntax__expanded_syntax,compressed syntax vs expanded syntax,compressed syntax,expanded syntax,-18,18,35,2048,10.642193794250488,11.71199893951416,11.119952201843262,2.498217821121216,2.254953622817993,-0.43042799830436707,0.43042799830436707,8.319699595915608e-09,0.22466084168123557,0.9026249047434767,1.075303077697754
linguistic_style,LINGUISTIC STYLE,linguistic_style__conceptual_explanation__illustrative_explanation,conceptual explanation vs illustrative explanation,conceptual explanation,illustrative explanation,-18,18,35,2048,10.154980659484863,10.927912712097168,10.49962329864502,2.029158592224121,1.8749113082885742,-0.3824297785758972,0.3824297785758972,-5.222936749760265e-08,0.1932601327217125,0.923984608927743,0.7760106921195984
linguistic_style,LINGUISTIC STYLE,linguistic_style__concise__verbose,concise vs verbose,concise,verbose,-18,18,35,2048,10.166172981262207,10.481247901916504,10.227657318115234,2.8276009559631348,2.8096587657928467,-0.11247473210096359,0.11247473210096359,1.8667789092319254e-08,0.27646614156253413,0.9936546243795646,0.3180336654186249
linguistic_style,LINGUISTIC STYLE,linguistic_style__condensed_expression__extended_expression,condensed expression vs extended expression,condensed expression,extended expression,-18,18,35,2048,10.560869216918945,11.17381477355957,10.820157051086426,2.113983154296875,2.022359848022461,-0.2912124693393707,0.2912124693393707,6.12873165550809e-08,0.1953745351676402,0.9566584501450823,0.6156184077262878
linguistic_style,LINGUISTIC STYLE,linguistic_style__definition_first__example_first,definition-first vs example-first,definition-first,example-first,-18,18,35,2048,10.294821739196777,11.392928123474121,10.715538024902344,3.503326654434204,3.3224093914031982,-0.31720077991485596,0.31720077991485596,2.6787549955997747e-08,0.32693894103055376,0.948358437314997,1.1112579107284546
linguistic_style,LINGUISTIC STYLE,linguistic_style__dense_information__sparse_information,dense information vs sparse information,dense information,sparse information,-18,18,35,2048,9.756089210510254,10.354844093322754,10.007136344909668,2.0583934783935547,1.9685033559799194,-0.2922894060611725,0.2922894060611725,1.815454631071134e-08,0.20569255853504964,0.9563299615174701,0.6016465425491333
linguistic_style,LINGUISTIC STYLE,linguistic_style__diagrammatic_description__narrative_description,diagrammatic description vs narrative description,diagrammatic description,narrative description,-18,18,35,2048,10.763797760009766,10.719583511352539,10.684820175170898,2.2081761360168457,2.207728862762451,0.020129580050706863,0.020129580050706863,2.5267783421156764e-09,0.2066647917152735,0.9997974467493335,0.04444965720176697
linguistic_style,LINGUISTIC STYLE,linguistic_style__direct_phrasing__circumlocutory_phrasing,direct phrasing vs circumlocutory phrasing,direct phrasing,circumlocutory phrasing,-18,18,35,2048,11.028888702392578,11.654234886169434,11.28542709350586,2.3391730785369873,2.253168821334839,-0.26866692304611206,0.26866692304611206,1.1720290293837365e-09,0.20727377521078066,0.963233051033599,0.6284583806991577
linguistic_style,LINGUISTIC STYLE,linguistic_style__economical_wording__descriptive_wording,economical wording vs descriptive wording,economical wording,descriptive wording,-18,18,35,2048,10.942340850830078,11.79662036895752,11.314603805541992,2.3893818855285645,2.2298552989959717,-0.35926589369773865,0.35926589369773865,-1.7718434719427023e-08,0.2111768053564743,0.9332352071894513,0.8584233522415161
linguistic_style,LINGUISTIC STYLE,linguistic_style__efficient_wording__redundant_wording,efficient wording vs redundant wording,efficient wording,redundant wording,-18,18,35,2048,10.952201843261719,12.627663612365723,11.691418647766113,3.4727885723114014,3.034069776535034,-0.48651963472366333,0.48651963472366333,-1.1005977995637295e-07,0.2970373978503412,0.8736695924208346,1.6895798444747925
